"+3 to Level of all Blazing Salvo Gems","모든 맹렬한 포격 젬 레벨 +3"
"+3 to Level of all Blight Gems","모든 황폐 젬 레벨 +3"
"+3 to Level of all Blink Arrow Gems","모든 점멸 화살 젬 레벨 +3"
"+3 to Level of all Blood and Sand Gems","모든 피와 모래 젬 레벨 +3"
"+3 to Level of all Blood rage Gems","모든 피의 격노 젬 레벨 +3"
"+3 to Level of all Bodyswap Gems","모든 신체 전환 젬 레벨 +3"
"+3 to Level of all Bone Offering Gems","모든 뼈 공물 젬 레벨 +3"
"+3 to Level of all Boneshatter Gems","모든 뼈 박살 젬 레벨 +3"
"+3 to Level of all Brand Recall Gems","모든 낙인 소환 젬 레벨 +3"
"+3 to Level of all Burning Arrow Gems","모든 불타는 화살 젬 레벨 +3"
"+3 to Level of all Caustic Arrow Gems","모든 부식성 화살 젬 레벨 +3"
"+3 to Level of all Chain Hook Gems","모든 사슬 갈고리 젬 레벨 +3"
"+3 to Level of all Charged Dash Gems","모든 충전 질주 젬 레벨 +3"
"+3 to Level of all Clarity Gems","모든 명상 젬 레벨 +3"
"+3 to Level of all Cleave Gems","모든 회전베기 젬 레벨 +3"
"+3 to Level of all Cobra Lash Gems","모든 코브라 채찍 젬 레벨 +3"
"+3 to Level of all Cold Snap Gems","모든 한파 젬 레벨 +3"
"+3 to Level of all Conductivity Gems","모든 전도성 젬 레벨 +3"
"+3 to Level of all Consecrated Path Gems","모든 축성의 진격 젬 레벨 +3"
"+3 to Level of all Contagion Gems","모든 전염 젬 레벨 +3"
"+3 to Level of all Conversion Trap Gems","모든 전향 덫 젬 레벨 +3"
"+3 to Level of all Convocation Gems","모든 소집 젬 레벨 +3"
"+3 to Level of all Corrupting Fever Gems","모든 타락한 열병 젬 레벨 +3"
"+3 to Level of all Crackling Lance Gems","모든 치직대는 창 젬 레벨 +3"
"+3 to Level of all Creeping Frost Gems","모든 엄습하는 서리 젬 레벨 +3"
"+3 to Level of all Cremation Gems","모든 시체 소각 젬 레벨 +3"
"+3 to Level of all Cyclone Gems","모든 회오리바람 젬 레벨 +3"
"+3 to Level of all Dark Pact Gems","모든 어둠의 서약 젬 레벨 +3"
"+3 to Level of all Dash Gems","모든 질주 젬 레벨 +3"
"+3 to Level of all Decoy Totem Gems","모든 미끼 토템 젬 레벨 +3"
"+3 to Level of all Defiance Banner Gems","모든 저항의 깃발 젬 레벨 +3"
"+3 to Level of all Desecrate Gems","모든 모독 젬 레벨 +3"
"+3 to Level of all Despair Gems","모든 절망 젬 레벨 +3"
"+3 to Level of all Destructive Link Gems","모든 파괴의 연결 젬 레벨 +3"
"+3 to Level of all Determination Gems","모든 결의 젬 레벨 +3"
"+3 to Level of all Detonate Dead Gems","모든 시체 폭발 젬 레벨 +3"
"+3 to Level of all Devouring Totem Gems","모든 포식 토템 젬 레벨 +3"
"+3 to Level of all Discharge Gems","모든 방출 젬 레벨 +3"
"+3 to Level of all Discipline Gems","모든 단련 젬 레벨 +3"
"+3 to Level of all Divine Ire Gems","모든 신성한 진노 젬 레벨 +3"
"+3 to Level of all Domination Blow Gems","모든 지배의 맹타 젬 레벨 +3"
"+3 to Level of all Double Strike Gems","모든 이중 타격 젬 레벨 +3"
"+3 to Level of all Dread Banner Gems","모든 공포의 깃발 젬 레벨 +3"
"+3 to Level of all Dual Strike Gems","모든 쌍수 타격 젬 레벨 +3"
"+3 to Level of all Earthquake Gems","모든 지진 젬 레벨 +3"
"+3 to Level of all Earthshatter Gems","모든 지면 분쇄 젬 레벨 +3"
"+3 to Level of all Elemental Hit Gems","모든 원소의 일격 젬 레벨 +3"
"+3 to Level of all Elemental Weakness Gems","모든 원소 약화 젬 레벨 +3"
"+3 to Level of all Enduring Cry Gems","모든 인내의 함성 젬 레벨 +3"
"+3 to Level of all Energy Blade Gems","모든 에너지 칼날 젬 레벨 +3"
"+3 to Level of all Enfeeble Gems","모든 쇠약화 젬 레벨 +3"
"+3 to Level of all Ensnaring Arrow Gems","모든 올가미 화살 젬 레벨 +3"
"+3 to Level of all Essence Drain Gems","모든 정수 흡수 젬 레벨 +3"
"+3 to Level of all Ethereal Knives Gems","모든 천상의 단도 젬 레벨 +3"
"+3 to Level of all Explosive Arrow Gems","모든 폭발 화살 젬 레벨 +3"
"+3 to Level of all Explosive Concoction Gems","모든 폭발성 혼합물 젬 레벨 +3"
"+3 to Level of all Explosive Trap Gems","모든 폭발 덫 젬 레벨 +3"
"+3 to Level of all Exsanguinate Gems","모든 방혈 젬 레벨 +3"
"+3 to Level of all Eye of Winter Gems","모든 겨울의 눈 젬 레벨 +3"
"+3 to Level of all Fire Trap Gems","모든 화염 덫 젬 레벨 +3"
"+3 to Level of all Fireball Gems","모든 화염구 젬 레벨 +3"
"+3 to Level of all Firestorm Gems","모든 화염 폭풍 젬 레벨 +3"
"+3 to Level of all Flame Dash Gems","모든 화염 질주 젬 레벨 +3"
"+3 to Level of all Flame Link Gems","모든 화염의 연결 젬 레벨 +3"
"+3 to Level of all Flame Surge Gems","모든 화염 쇄도 젬 레벨 +3"
"+3 to Level of all Flame Wall Gems","모든 화염 벽 젬 레벨 +3"
"+3 to Level of all Flameblast Gems","모든 화염파 젬 레벨 +3"
"+3 to Level of all Flamethrower Trap Gems","모든 화염방사기 덫 젬 레벨 +3"
"+3 to Level of all Flammability Gems","모든 인화성 젬 레벨 +3"
"+3 to Level of all Flesh and Stone Gems","모든 육체와 돌 젬 레벨 +3"
"+3 to Level of all Flesh Offering Gems","모든 살점 공물 젬 레벨 +3"
"+3 to Level of all Flicker Strike Gems","모든 점멸 타격 젬 레벨 +3"
"+3 to Level of all Forbidden Rite Gems","모든 금단의 의식 젬 레벨 +3"
"+3 to Level of all Freezing Purse Gems","모든 동결 파동 젬 레벨 +3"
"+3 to Level of all Frenzy Gems","모든 격분 젬 레벨 +3"
"+3 to Level of all Frost Blades Gems","모든 서리 칼날 젬 레벨 +3"
"+3 to Level of all Frost Bomb Gems","모든 서리 폭탄 젬 레벨 +3"
"+3 to Level of all Frost Shield Gems","모든 서리 방패 젬 레벨 +3"
"+3 to Level of all Frost Wall Gems","모든 서리 방벽 젬 레벨 +3"
"+3 to Level of all Frostbite Gems","모든 동상 젬 레벨 +3"
"+3 to Level of all Frostblink Gems","모든 서리점멸 젬 레벨 +3"
"+3 to Level of all Frostbolt Gems","모든 서리 구체 젬 레벨 +3"
"+3 to Level of all Frozen Legion Gems","모든 얼어붙은 군단 젬 레벨 +3"
"+3 to Level of all Galvanic Arrow Gems","모든 충격 화살 젬 레벨 +3"
"+3 to Level of all Galvanic Field Gems","모든 충격장 젬 레벨 +3"
"+3 to Level of all General's Cry Gems","모든 장군의 함성 젬 레벨 +3"
"+3 to Level of all Glacial Cascade Gems","모든 빙하 폭포 젬 레벨 +3"
"+3 to Level of all Glacial Hammer Gems","모든 빙하 망치 젬 레벨 +3"
"+3 to Level of all Grace Gems","모든 은총 젬 레벨 +3"
"+3 to Level of all Ground Slam Gems","모든 대지 강타 젬 레벨 +3"
"+3 to Level of all Haste Gems","모든 가속 젬 레벨 +3"
"+3 to Level of all Hatred Gems","모든 증오 젬 레벨 +3"
"+3 to Level of all Heavy Strike Gems","모든 묵직한 타격 젬 레벨 +3"
"+3 to Level of all Herald of Agony Gems","모든 고통의 전령 젬 레벨 +3"
"+3 to Level of all Herald of Ash Gems","모든 재의 전령 젬 레벨 +3"
"+3 to Level of all Herald of Ice Gems","모든 얼음의 전령 젬 레벨 +3"
"+3 to Level of all Herald of Purity Gems","모든 순수의 전령 젬 레벨 +3"
"+3 to Level of all Herald of Thunder Gems","모든 천둥의 전령 젬 레벨 +3"
"+3 to Level of all Hexblast Gems","모든 사술 폭발 젬 레벨 +3"
"+3 to Level of all Holy Flame Totem Gems","모든 신성한 화염 토템 젬 레벨 +3"
"+3 to Level of all Hydrosphere Gems","모든 물의 구체 젬 레벨 +3"
"+3 to Level of all Ice Crash Gems","모든 얼음 충격 젬 레벨 +3"
"+3 to Level of all Ice Nova Gems","모든 얼음 폭발 젬 레벨 +3"
"+3 to Level of all Ice Shot Gems","모든 얼음 화살 젬 레벨 +3"
"+3 to Level of all Ice Spear Gems","모든 얼음 창 젬 레벨 +3"
"+3 to Level of all Ice Trap Gems","모든 얼음 덫 젬 레벨 +3"
"+3 to Level of all Icicle Mine Gems","모든 고드름 지뢰 젬 레벨 +3"
"+3 to Level of all Immortal Call Gems","모든 불멸의 외침 젬 레벨 +3"
"+3 to Level of all Incinerate Gems","모든 소각 젬 레벨 +3"
"+3 to Level of all Infernal Blow Gems","모든 지옥불 맹타 젬 레벨 +3"
"+3 to Level of all Infernal Cry Gems","모든 지옥불 함성 젬 레벨 +3"
"+3 to Level of all Intimidating Cry Gems","모든 위협의 함성 젬 레벨 +3"
"+3 to Level of all Intuitive Link Gems","모든 직관의 연결 젬 레벨 +3"
"+3 to Level of all Kinetic Blast Gems","모든 역학 폭발 젬 레벨 +3"
"+3 to Level of all Kinetic Bolt Gems","모든 역학 투사체 젬 레벨 +3"
"+3 to Level of all Lacerate Gems","모든 피부 찢기 젬 레벨 +3"
"+3 to Level of all Lancing Steel Gems","모든 강철 관통 젬 레벨 +3"
"+3 to Level of all Leap Slam Gems","모든 도약 강타 젬 레벨 +3"
"+3 to Level of all Lightning Arrow Gems","모든 번개 화살 젬 레벨 +3"
"+3 to Level of all Lightning Conduit Gems","모든 번개 도관 젬 레벨 +3"
"+3 to Level of all Lightning Spire Trap Gems","모든 번개 첨탑 덫 젬 레벨 +3"
"+3 to Level of all Lightning Strike Gems","모든 번개 타격 젬 레벨 +3"
"+3 to Level of all Lightning Tendrils Gems","모든 덩굴 번개 젬 레벨 +3"
"+3 to Level of all Lightning Trap Gems","모든 번개 덫 젬 레벨 +3"
"+3 to Level of all Lightning Warp Gems","모든 번개 차원 이동 젬 레벨 +3"
"+3 to Level of all Malevolence Gems","모든 악의 젬 레벨 +3"
"+3 to Level of all Manabond Gems","모든 마나 결속 젬 레벨 +3"
"+3 to Level of all Mirror Arrow Gems","모든 거울 화살 젬 레벨 +3"
"+3 to Level of all Molten Shell Gems","모든 용암 방패 젬 레벨 +3"
"+3 to Level of all Molten Strike Gems","모든 용암 타격 젬 레벨 +3"
"+3 to Level of all Orb of Storms Gems","모든 폭풍 보주 젬 레벨 +3"
"+3 to Level of all Penance Brand Gems","모든 속죄의 낙인 젬 레벨 +3"
"+3 to Level of all Perforate Gems","모든 천공 젬 레벨 +3"
"+3 to Level of all Pestilent Strike Gems","모든 전염성 일격 젬 레벨 +3"
"+3 to Level of all Petrified Blood Gems","모든 피 석화 젬 레벨 +3"
"+3 to Level of all Phase Run Gems","모든 위상 질주 젬 레벨 +3"
"+3 to Level of all Plague Bearer Gems","모든 독성 운반자 젬 레벨 +3"
"+3 to Level of all Poacher's Mark Gems","모든 밀렵꾼의 징표 젬 레벨 +3"
"+3 to Level of all Poisonous Concoction Gems","모든 독성 혼합물 젬 레벨 +3"
"+3 to Level of all Power Siphon Gems","모든 권능 착취 젬 레벨 +3"
"+3 to Level of all Precision Gems","모든 정밀함 젬 레벨 +3"
"+3 to Level of all Pride Gems","모든 자부심 젬 레벨 +3"
"+3 to Level of all Protective Link Gems","모든 보호의 연결 젬 레벨 +3"
"+3 to Level of all Puncture Gems","모든 관통상 젬 레벨 +3"
"+3 to Level of all Punishment Gems","모든 응징 젬 레벨 +3"
"+3 to Level of all Purifying Flame Gems","모든 정화의 불길 젬 레벨 +3"
"+3 to Level of all Purity of Elements Gems","모든 원소의 순수함 젬 레벨 +3"
"+3 to Level of all Purity of Fire Gems","모든 불의 순수함 젬 레벨 +3"
"+3 to Level of all Purity of Ice Gems","모든 얼음의 순수함 젬 레벨 +3"
"+3 to Level of all Purity of Lightning Gems","모든 번개의 순수함 젬 레벨 +3"
"+3 to Level of all Pyroclast Mine Gems","모든 화산탄 지뢰 젬 레벨 +3"
"+3 to Level of all Rage Vortex Gems","모든 격노 소용돌이 젬 레벨 +3"
"+3 to Level of all Rain of Arrows Gems","모든 화살비 젬 레벨 +3"
"+3 to Level of all Raise Spectre Gems","모든 망령 소환 젬 레벨 +3"
"+3 to Level of all Raise Zombie Gems","모든 좀비 소환 젬 레벨 +3"
"+3 to Level of all Rallying Cry Gems","모든 집결의 함성 젬 레벨 +3"
"+3 to Level of all Reap Gems","모든 낫질 젬 레벨 +3"
"+3 to Level of all Reave Gems","모든 약탈 젬 레벨 +3"
"+3 to Level of all Reckoning Gems","모든 역습 젬 레벨 +3"
"+3 to Level of all Reckoning Gems","모든 징벌 젬 레벨 +3"
"+3 to Level of all Rejuvenation Totem Gems","모든 회복 토템 젬 레벨 +3"
"+3 to Level of all Righteous Fire Gems","모든 정의의 화염 젬 레벨 +3"
"+3 to Level of all Riposte Gems","모든 반격 젬 레벨 +3"
"+3 to Level of all Rolling Magma Gems","모든 몰려오는 마그마 젬 레벨 +3"
"+3 to Level of all Scorching Ray Gems","모든 작열 광선 젬 레벨 +3"
"+3 to Level of all Scourge Arrow Gems","모든 재앙의 화살 젬 레벨 +3"
"+3 to Level of all Searing Bond Gems","모든 불타는 굴레 젬 레벨 +3"
"+3 to Level of all Seismic Cry Gems","모든 지진 함성 젬 레벨 +3"
"+3 to Level of all Seismic Map Gems","모든 지진 덫 젬 레벨 +3"
"+3 to Level of all Shattering Steel Gems","모든 강철 파편 젬 레벨 +3"
"+3 to Level of all Shield Charge Gems","모든 방패 돌진 젬 레벨 +3"
"+3 to Level of all Shield Crush Gems","모든 방패 타쇄 젬 레벨 +3"
"+3 to Level of all Shock Nova Gems","모든 충격 폭발 젬 레벨 +3"
"+3 to Level of all Shockwave Totem Gems","모든 충격파 토템 젬 레벨 +3"
"+3 to Level of all Shrapnel Ballista Gems","모든 파편 쇠뇌 젬 레벨 +3"
"+3 to Level of all Siege Ballista Gems","모든 공성 쇠뇌 젬 레벨 +3"
"+3 to Level of all Sigil of Power Gems","모든 힘의 부적 젬 레벨 +3"
"+3 to Level of all Siphoning Trap Gems","모든 착취 덫 젬 레벨 +3"
"+3 to Level of all Smoke Mine Gems","모든 연막 지뢰 젬 레벨 +3"
"+3 to Level of all Snipe Gems","모든 저격 젬 레벨 +3"
"+3 to Level of all Sniper's Mark Gems","모든 저격수의 징표 젬 레벨 +3"
"+3 to Level of all Soul Link Gems","모든 영혼의 연결 젬 레벨 +3"
"+3 to Level of all Soulrend Gems","모든 영혼 분리 젬 레벨 +3"
"+3 to Level of all Spark Gems","모든 전기불꽃 젬 레벨 +3"
"+3 to Level of all Spectral Helix Gems","모든 영체 나선 젬 레벨 +3"
"+3 to Level of all Spectral Shield Throw Gems","모든 환영 방패 투척 젬 레벨 +3"
"+3 to Level of all Spectral Throw Gems","모든 환영 무기 투척 젬 레벨 +3"
"+3 to Level of all Spellslinger Gems","모든 주문투척 젬 레벨 +3"
"+3 to Level of all Spirit Offering Gems","모든 영혼 공물 젬 레벨 +3"
"+3 to Level of all Split Arrow Gems","모든 분할 화살 젬 레벨 +3"
"+3 to Level of all Splitting Steel Gems","모든 강철 분할 젬 레벨 +3"
"+3 to Level of all Static Strike Gems","모든 정전기 타격 젬 레벨 +3"
"+3 to Level of all Steelskin Gems","모든 강철피부 젬 레벨 +3"
"+3 to Level of all Storm Brand Gems","모든 폭풍의 낙인 젬 레벨 +3"
"+3 to Level of all Storm Bust Gems","모든 폭풍 점사 젬 레벨 +3"
"+3 to Level of all Storm Call Gems","모든 폭풍 부름 젬 레벨 +3"
"+3 to Level of all Storm Rain Gems","모든 폭풍우 젬 레벨 +3"
"+3 to Level of all Stormbind Gems","모든 폭풍 연대 젬 레벨 +3"
"+3 to Level of all Stormblast Mine Gems","모든 태풍 파열 지뢰 젬 레벨 +3"
"+3 to Level of all Summon Carrion Golem Gems","모든 부패 골렘 소환 젬 레벨 +3"
"+3 to Level of all Summon Chaos Golem Gems","모든 카오스 골렘 소환 젬 레벨 +3"
"+3 to Level of all Summon Flame Golem Gems","모든 화염 골렘 소환 젬 레벨 +3"
"+3 to Level of all Summon Holy Relic Gems","모든 신성한 유물 소환 젬 레벨 +3"
"+3 to Level of all Summon Ice Golem Gems","모든 얼음 골렘 소환 젬 레벨 +3"
"+3 to Level of all Summon Lightning Golem Gems","모든 번개 골렘 소환 젬 레벨 +3"
"+3 to Level of all Summon Raging Spirit Gems","모든 격노의 유령 소환 젬 레벨 +3"
"+3 to Level of all Summon Reaper Gems","모든 수확자 소환 젬 레벨 +3"
"+3 to Level of all Summon Skeleton Gems","모든 해골 소환 젬 레벨 +3"
"+3 to Level of all Summon Skitterbots Gems","모든 원격 기폭 장치 소환 젬 레벨 +3"
"+3 to Level of all Summon Stone Golem Gems","모든 돌 골렘 소환 젬 레벨 +3"
"+3 to Level of all Sunder Gems","모든 산산조각 젬 레벨 +3"
"+3 to Level of all Sweep Gems","모든 휩쓸기 젬 레벨 +3"
"+3 to Level of all Tectonic Slam Gems","모든 지층 강타 젬 레벨 +3"
"+3 to Level of all Tempest Shield Gems","모든 폭풍의 방패 젬 레벨 +3"
"+3 to Level of all Temporal Chains Gems","모든 시간의 사슬 젬 레벨 +3"
"+3 to Level of all Temporal Rift Gems","모든 시간의 균열 젬 레벨 +3"
"+3 to Level of all Tornado Gems","모든 회오리 젬 레벨 +3"
"+3 to Level of all Tornado Shot Gems","모든 회오리 사격 젬 레벨 +3"
"+3 to Level of all Toxic Rain Gems","모든 맹독성 비 젬 레벨 +3"
"+3 to Level of all Unearth Gems","모든 발굴 젬 레벨 +3"
"+3 to Level of all Vampiric Link Gems","모든 흡혈의 연결 젬 레벨 +3"
"+3 to Level of all Vengeance Gems","모든 복수 젬 레벨 +3"
"+3 to Level of all Venom Gyre Gems","모든 독액 선회 젬 레벨 +3"
"+3 to Level of all Vigilant Strike Gems","모든 경계 타격 젬 레벨 +3"
"+3 to Level of all Viper Strike Gems","모든 맹독 타격 젬 레벨 +3"
"+3 to Level of all Vitality Gems","모든 활력 젬 레벨 +3"
"+3 to Level of all Void Sphere Gems","모든 공허 구체 젬 레벨 +3"
"+3 to Level of all Volatile Dead Gems","모든 시체 불덩이 젬 레벨 +3"
"+3 to Level of all Volcanic Fissure Gems","모든 화산 균열 젬 레벨 +3"
"+3 to Level of all Voltaxic Blast Gems","모든 전도성 격발 젬 레벨 +3"
"+3 to Level of all Vortex Gems","모든 소용돌이 젬 레벨 +3"
"+3 to Level of all Vulnerability Gems","모든 취약성 젬 레벨 +3"
"+3 to Level of all War Banner Gems","모든 전쟁 깃발 젬 레벨 +3"
"+3 to Level of all Warlord's Mark Gems","모든 전쟁군주의 징표 젬 레벨 +3"
"+3 to Level of all Wave of Conviction Gems","모든 신념의 파도 젬 레벨 +3"
"+3 to Level of all Whirling Blades Gems","모든 칼날 선회 젬 레벨 +3"
"+3 to Level of all Wild Strike Gems","모든 사나운 타격 젬 레벨 +3"
"+3 to Level of all Winter Orb Gems","모든 겨울 보주 젬 레벨 +3"
"+3 to Level of all Wintertide Brand Gems","모든 겨울의 낙인 젬 레벨 +3"
"+3 to Level of all Wither Gems","모든 위축 젬 레벨 +3"
"+3 to Level of all Withering Step Gems","모든 고사시키는 걸음 젬 레벨 +3"
"+3 to Level of all Wrath Gems","모든 진노 젬 레벨 +3"
"+3 to Level of all Zealotry Gems","모든 열광 젬 레벨 +3"
