"Acrobat's Medium Cluster Jewel of the Sky","곡예사의 중형 스킬 군 주얼 - 하늘"
"Acrobat's Medium Cluster Jewel of the Squall","곡예사의 중형 스킬 군 주얼 - 돌풍"
"Acrobat's Medium Cluster Jewel of the Storm","곡예사의 중형 스킬 군 주얼 - 태풍"
"Acrobat's Medium Cluster Jewel of the Student","곡예사의 중형 스킬 군 주얼 - 학생"
"Acrobat's Medium Cluster Jewel of the Whelpling","곡예사의 중형 스킬 군 주얼 - 새끼용"
"Acrobat's Medium Cluster Jewel of the Wrestler","곡예사의 중형 스킬 군 주얼 - 씨름꾼"
"Acrobat's Medium Cluster Jewel","곡예사의 중형 스킬 군 주얼"
"Acrobat's Small Cluster Jewel of Banishment","곡예사의 소형 스킬 군 주얼 - 추방"
"Acrobat's Small Cluster Jewel of Bliss","곡예사의 소형 스킬 군 주얼 - 지복"
"Acrobat's Small Cluster Jewel of Elation","곡예사의 소형 스킬 군 주얼 - 원기왕성"
"Acrobat's Small Cluster Jewel of Euphoria","곡예사의 소형 스킬 군 주얼 - 환희"
"Acrobat's Small Cluster Jewel of Eviction","곡예사의 소형 스킬 군 주얼 - 퇴거"
"Acrobat's Small Cluster Jewel of Excitement","곡예사의 소형 스킬 군 주얼 - 흥분"
"Acrobat's Small Cluster Jewel of Exile","곡예사의 소형 스킬 군 주얼 - 유배자"
"Acrobat's Small Cluster Jewel of Expulsion","곡예사의 소형 스킬 군 주얼 - 축출"
"Acrobat's Small Cluster Jewel of Joy","곡예사의 소형 스킬 군 주얼 - 기쁨"
"Acrobat's Small Cluster Jewel of Variegation","곡예사의 소형 스킬 군 주얼 - 얼룩무늬"
"Acrobat's Small Cluster Jewel of the Augur","곡예사의 소형 스킬 군 주얼 - 점술가"
"Acrobat's Small Cluster Jewel of the Bear","곡예사의 소형 스킬 군 주얼 - 곰"
"Acrobat's Small Cluster Jewel of the Brute","곡예사의 소형 스킬 군 주얼 - 짐승"
"Acrobat's Small Cluster Jewel of the Cloud","곡예사의 소형 스킬 군 주얼 - 구름"
"Acrobat's Small Cluster Jewel of the Comet","곡예사의 소형 스킬 군 주얼 - 혜성"
"Acrobat's Small Cluster Jewel of the Crystal","곡예사의 소형 스킬 군 주얼 - 결정"
"Acrobat's Small Cluster Jewel of the Drake","곡예사의 소형 스킬 군 주얼 - 비룡"
"Acrobat's Small Cluster Jewel of the Falcon","곡예사의 소형 스킬 군 주얼 - 매"
"Acrobat's Small Cluster Jewel of the Flatworm","곡예사의 소형 스킬 군 주얼 - 편형동물"
"Acrobat's Small Cluster Jewel of the Fox","곡예사의 소형 스킬 군 주얼 - 여우"
"Acrobat's Small Cluster Jewel of the Furnace","곡예사의 소형 스킬 군 주얼 - 용광로"
"Acrobat's Small Cluster Jewel of the Gorilla","곡예사의 소형 스킬 군 주얼 - 고릴라"
"Acrobat's Small Cluster Jewel of the Heavens","곡예사의 소형 스킬 군 주얼 - 천국"
"Acrobat's Small Cluster Jewel of the Hydra","곡예사의 소형 스킬 군 주얼 - 히드라"
"Acrobat's Small Cluster Jewel of the Inuit","곡예사의 소형 스킬 군 주얼 - 이누이트"
"Acrobat's Small Cluster Jewel of the Kaleidoscope","곡예사의 소형 스킬 군 주얼 - 만화경"
"Acrobat's Small Cluster Jewel of the Kiln","곡예사의 소형 스킬 군 주얼 - 가마"
"Acrobat's Small Cluster Jewel of the Lion","곡예사의 소형 스킬 군 주얼 - 사자"
"Acrobat's Small Cluster Jewel of the Lizard","곡예사의 소형 스킬 군 주얼 - 도마뱀"
"Acrobat's Small Cluster Jewel of the Lost","곡예사의 소형 스킬 군 주얼 - 상실"
"Acrobat's Small Cluster Jewel of the Lynx","곡예사의 소형 스킬 군 주얼 - 스라소니"
"Acrobat's Small Cluster Jewel of the Meteor","곡예사의 소형 스킬 군 주얼 - 유성"
"Acrobat's Small Cluster Jewel of the Mongoose","곡예사의 소형 스킬 군 주얼 - 몽구스"
"Acrobat's Small Cluster Jewel of the Newt","곡예사의 소형 스킬 군 주얼 - 도롱뇽"
"Acrobat's Small Cluster Jewel of the Panther","곡예사의 소형 스킬 군 주얼 - 흑표"
"Acrobat's Small Cluster Jewel of the Penguin","곡예사의 소형 스킬 군 주얼 - 펭귄"
"Acrobat's Small Cluster Jewel of the Philosopher","곡예사의 소형 스킬 군 주얼 - 철학자"
"Acrobat's Small Cluster Jewel of the Prism","곡예사의 소형 스킬 군 주얼 - 분광기"
"Acrobat's Small Cluster Jewel of the Prodigy","곡예사의 소형 스킬 군 주얼 - 영재"
"Acrobat's Small Cluster Jewel of the Pupil","곡예사의 소형 스킬 군 주얼 - 제자"
"Acrobat's Small Cluster Jewel of the Rainbow","곡예사의 소형 스킬 군 주얼 - 무지개"
"Acrobat's Small Cluster Jewel of the Salamander","곡예사의 소형 스킬 군 주얼 - 불도마뱀"
"Acrobat's Small Cluster Jewel of the Seal","곡예사의 소형 스킬 군 주얼 - 봉인"
"Acrobat's Small Cluster Jewel of the Sky","곡예사의 소형 스킬 군 주얼 - 하늘"
"Acrobat's Small Cluster Jewel of the Squall","곡예사의 소형 스킬 군 주얼 - 돌풍"
"Acrobat's Small Cluster Jewel of the Starfish","곡예사의 소형 스킬 군 주얼 - 불가사리"
"Acrobat's Small Cluster Jewel of the Storm","곡예사의 소형 스킬 군 주얼 - 태풍"
"Acrobat's Small Cluster Jewel of the Student","곡예사의 소형 스킬 군 주얼 - 학생"
"Acrobat's Small Cluster Jewel of the Tempest","곡예사의 소형 스킬 군 주얼 - 폭풍"
"Acrobat's Small Cluster Jewel of the Thunderhead","곡예사의 소형 스킬 군 주얼 - 뇌운"
"Acrobat's Small Cluster Jewel of the Walrus","곡예사의 소형 스킬 군 주얼 - 바다코끼리"
"Acrobat's Small Cluster Jewel of the Whelpling","곡예사의 소형 스킬 군 주얼 - 새끼용"
"Acrobat's Small Cluster Jewel of the Wrestler","곡예사의 소형 스킬 군 주얼 - 씨름꾼"
"Acrobat's Small Cluster Jewel of the Yeti","곡예사의 소형 스킬 군 주얼 - 설인"
"Acrobat's Small Cluster Jewel","곡예사의 소형 스킬 군 주얼"
"Agile Large Cluster Jewel of Banishment","날렵한 대형 스킬 군 주얼 - 추방"
"Agile Large Cluster Jewel of Elation","날렵한 대형 스킬 군 주얼 - 원기왕성"
"Agile Large Cluster Jewel of Eviction","날렵한 대형 스킬 군 주얼 - 퇴거"
"Agile Large Cluster Jewel of Excitement","날렵한 대형 스킬 군 주얼 - 흥분"
"Agile Large Cluster Jewel of Joy","날렵한 대형 스킬 군 주얼 - 기쁨"
"Agile Large Cluster Jewel of the Bear","날렵한 대형 스킬 군 주얼 - 곰"
"Agile Large Cluster Jewel of the Brute","날렵한 대형 스킬 군 주얼 - 짐승"
"Agile Large Cluster Jewel of the Cloud","날렵한 대형 스킬 군 주얼 - 구름"
"Agile Large Cluster Jewel of the Crystal","날렵한 대형 스킬 군 주얼 - 결정"
"Agile Large Cluster Jewel of the Drake","날렵한 대형 스킬 군 주얼 - 비룡"
"Agile Large Cluster Jewel of the Flatworm","날렵한 대형 스킬 군 주얼 - 편형동물"
"Agile Large Cluster Jewel of the Fox","날렵한 대형 스킬 군 주얼 - 여우"
"Agile Large Cluster Jewel of the Inuit","날렵한 대형 스킬 군 주얼 - 이누이트"
"Agile Large Cluster Jewel of the Kaleidoscope","날렵한 대형 스킬 군 주얼 - 만화경"
"Agile Large Cluster Jewel of the Lizard","날렵한 대형 스킬 군 주얼 - 도마뱀"
"Agile Large Cluster Jewel of the Lost","날렵한 대형 스킬 군 주얼 - 상실"
"Agile Large Cluster Jewel of the Lynx","날렵한 대형 스킬 군 주얼 - 스라소니"
"Agile Large Cluster Jewel of the Meteor","날렵한 대형 스킬 군 주얼 - 유성"
"Agile Large Cluster Jewel of the Mongoose","날렵한 대형 스킬 군 주얼 - 몽구스"
"Agile Large Cluster Jewel of the Newt","날렵한 대형 스킬 군 주얼 - 도롱뇽"
"Agile Large Cluster Jewel of the Penguin","날렵한 대형 스킬 군 주얼 - 펭귄"
"Agile Large Cluster Jewel of the Prism","날렵한 대형 스킬 군 주얼 - 분광기"
"Agile Large Cluster Jewel of the Prodigy","날렵한 대형 스킬 군 주얼 - 영재"
"Agile Large Cluster Jewel of the Pupil","날렵한 대형 스킬 군 주얼 - 제자"
"Agile Large Cluster Jewel of the Salamander","날렵한 대형 스킬 군 주얼 - 불도마뱀"
"Agile Large Cluster Jewel of the Seal","날렵한 대형 스킬 군 주얼 - 봉인"
"Agile Large Cluster Jewel of the Sky","날렵한 대형 스킬 군 주얼 - 하늘"
"Agile Large Cluster Jewel of the Squall","날렵한 대형 스킬 군 주얼 - 돌풍"
"Agile Large Cluster Jewel of the Storm","날렵한 대형 스킬 군 주얼 - 태풍"
"Agile Large Cluster Jewel of the Student","날렵한 대형 스킬 군 주얼 - 학생"
"Agile Large Cluster Jewel of the Whelpling","날렵한 대형 스킬 군 주얼 - 새끼용"
"Agile Large Cluster Jewel of the Wrestler","날렵한 대형 스킬 군 주얼 - 씨름꾼"
"Agile Large Cluster Jewel","날렵한 대형 스킬 군 주얼"
"Agile Medium Cluster Jewel of Banishment","날렵한 중형 스킬 군 주얼 - 추방"
"Agile Medium Cluster Jewel of Elation","날렵한 중형 스킬 군 주얼 - 원기왕성"
"Agile Medium Cluster Jewel of Eviction","날렵한 중형 스킬 군 주얼 - 퇴거"
"Agile Medium Cluster Jewel of Excitement","날렵한 중형 스킬 군 주얼 - 흥분"
"Agile Medium Cluster Jewel of Joy","날렵한 중형 스킬 군 주얼 - 기쁨"
"Agile Medium Cluster Jewel of the Bear","날렵한 중형 스킬 군 주얼 - 곰"
"Agile Medium Cluster Jewel of the Brute","날렵한 중형 스킬 군 주얼 - 짐승"
"Agile Medium Cluster Jewel of the Cloud","날렵한 중형 스킬 군 주얼 - 구름"
"Agile Medium Cluster Jewel of the Crystal","날렵한 중형 스킬 군 주얼 - 결정"
"Agile Medium Cluster Jewel of the Drake","날렵한 중형 스킬 군 주얼 - 비룡"
"Agile Medium Cluster Jewel of the Flatworm","날렵한 중형 스킬 군 주얼 - 편형동물"
"Agile Medium Cluster Jewel of the Fox","날렵한 중형 스킬 군 주얼 - 여우"
"Agile Medium Cluster Jewel of the Inuit","날렵한 중형 스킬 군 주얼 - 이누이트"
"Agile Medium Cluster Jewel of the Kaleidoscope","날렵한 중형 스킬 군 주얼 - 만화경"
"Agile Medium Cluster Jewel of the Lizard","날렵한 중형 스킬 군 주얼 - 도마뱀"
"Agile Medium Cluster Jewel of the Lost","날렵한 중형 스킬 군 주얼 - 상실"
"Agile Medium Cluster Jewel of the Lynx","날렵한 중형 스킬 군 주얼 - 스라소니"
"Agile Medium Cluster Jewel of the Meteor","날렵한 중형 스킬 군 주얼 - 유성"
"Agile Medium Cluster Jewel of the Mongoose","날렵한 중형 스킬 군 주얼 - 몽구스"
"Agile Medium Cluster Jewel of the Newt","날렵한 중형 스킬 군 주얼 - 도롱뇽"
"Agile Medium Cluster Jewel of the Penguin","날렵한 중형 스킬 군 주얼 - 펭귄"
"Agile Medium Cluster Jewel of the Prism","날렵한 중형 스킬 군 주얼 - 분광기"
"Agile Medium Cluster Jewel of the Prodigy","날렵한 중형 스킬 군 주얼 - 영재"
"Agile Medium Cluster Jewel of the Pupil","날렵한 중형 스킬 군 주얼 - 제자"
"Agile Medium Cluster Jewel of the Salamander","날렵한 중형 스킬 군 주얼 - 불도마뱀"
"Agile Medium Cluster Jewel of the Seal","날렵한 중형 스킬 군 주얼 - 봉인"
"Agile Medium Cluster Jewel of the Sky","날렵한 중형 스킬 군 주얼 - 하늘"
"Agile Medium Cluster Jewel of the Squall","날렵한 중형 스킬 군 주얼 - 돌풍"
"Agile Medium Cluster Jewel of the Storm","날렵한 중형 스킬 군 주얼 - 태풍"
"Agile Medium Cluster Jewel of the Student","날렵한 중형 스킬 군 주얼 - 학생"
"Agile Medium Cluster Jewel of the Whelpling","날렵한 중형 스킬 군 주얼 - 새끼용"
"Agile Medium Cluster Jewel of the Wrestler","날렵한 중형 스킬 군 주얼 - 씨름꾼"
"Agile Medium Cluster Jewel","날렵한 중형 스킬 군 주얼"
"Agile Small Cluster Jewel of Banishment","날렵한 소형 스킬 군 주얼 - 추방"
"Agile Small Cluster Jewel of Bliss","날렵한 소형 스킬 군 주얼 - 지복"
"Agile Small Cluster Jewel of Elation","날렵한 소형 스킬 군 주얼 - 원기왕성"
"Agile Small Cluster Jewel of Euphoria","날렵한 소형 스킬 군 주얼 - 환희"
"Agile Small Cluster Jewel of Eviction","날렵한 소형 스킬 군 주얼 - 퇴거"
"Agile Small Cluster Jewel of Excitement","날렵한 소형 스킬 군 주얼 - 흥분"
"Agile Small Cluster Jewel of Exile","날렵한 소형 스킬 군 주얼 - 유배자"
"Agile Small Cluster Jewel of Expulsion","날렵한 소형 스킬 군 주얼 - 축출"
"Agile Small Cluster Jewel of Joy","날렵한 소형 스킬 군 주얼 - 기쁨"
"Agile Small Cluster Jewel of Variegation","날렵한 소형 스킬 군 주얼 - 얼룩무늬"
"Agile Small Cluster Jewel of the Augur","날렵한 소형 스킬 군 주얼 - 점술가"
"Agile Small Cluster Jewel of the Bear","날렵한 소형 스킬 군 주얼 - 곰"
"Agile Small Cluster Jewel of the Brute","날렵한 소형 스킬 군 주얼 - 짐승"
"Agile Small Cluster Jewel of the Cloud","날렵한 소형 스킬 군 주얼 - 구름"
"Agile Small Cluster Jewel of the Comet","날렵한 소형 스킬 군 주얼 - 혜성"
"Agile Small Cluster Jewel of the Crystal","날렵한 소형 스킬 군 주얼 - 결정"
"Agile Small Cluster Jewel of the Drake","날렵한 소형 스킬 군 주얼 - 비룡"
"Agile Small Cluster Jewel of the Falcon","날렵한 소형 스킬 군 주얼 - 매"
"Agile Small Cluster Jewel of the Flatworm","날렵한 소형 스킬 군 주얼 - 편형동물"
"Agile Small Cluster Jewel of the Fox","날렵한 소형 스킬 군 주얼 - 여우"
"Agile Small Cluster Jewel of the Furnace","날렵한 소형 스킬 군 주얼 - 용광로"
"Agile Small Cluster Jewel of the Gorilla","날렵한 소형 스킬 군 주얼 - 고릴라"
"Agile Small Cluster Jewel of the Heavens","날렵한 소형 스킬 군 주얼 - 천국"
"Agile Small Cluster Jewel of the Hydra","날렵한 소형 스킬 군 주얼 - 히드라"
"Agile Small Cluster Jewel of the Inuit","날렵한 소형 스킬 군 주얼 - 이누이트"
"Agile Small Cluster Jewel of the Kaleidoscope","날렵한 소형 스킬 군 주얼 - 만화경"
"Agile Small Cluster Jewel of the Kiln","날렵한 소형 스킬 군 주얼 - 가마"
"Agile Small Cluster Jewel of the Lion","날렵한 소형 스킬 군 주얼 - 사자"
"Agile Small Cluster Jewel of the Lizard","날렵한 소형 스킬 군 주얼 - 도마뱀"
"Agile Small Cluster Jewel of the Lost","날렵한 소형 스킬 군 주얼 - 상실"
"Agile Small Cluster Jewel of the Lynx","날렵한 소형 스킬 군 주얼 - 스라소니"
"Agile Small Cluster Jewel of the Meteor","날렵한 소형 스킬 군 주얼 - 유성"
"Agile Small Cluster Jewel of the Mongoose","날렵한 소형 스킬 군 주얼 - 몽구스"
"Agile Small Cluster Jewel of the Newt","날렵한 소형 스킬 군 주얼 - 도롱뇽"
"Agile Small Cluster Jewel of the Panther","날렵한 소형 스킬 군 주얼 - 흑표"
"Agile Small Cluster Jewel of the Penguin","날렵한 소형 스킬 군 주얼 - 펭귄"
"Agile Small Cluster Jewel of the Philosopher","날렵한 소형 스킬 군 주얼 - 철학자"
"Agile Small Cluster Jewel of the Prism","날렵한 소형 스킬 군 주얼 - 분광기"
"Agile Small Cluster Jewel of the Prodigy","날렵한 소형 스킬 군 주얼 - 영재"
"Agile Small Cluster Jewel of the Pupil","날렵한 소형 스킬 군 주얼 - 제자"
"Agile Small Cluster Jewel of the Rainbow","날렵한 소형 스킬 군 주얼 - 무지개"
"Agile Small Cluster Jewel of the Salamander","날렵한 소형 스킬 군 주얼 - 불도마뱀"
"Agile Small Cluster Jewel of the Seal","날렵한 소형 스킬 군 주얼 - 봉인"
"Agile Small Cluster Jewel of the Sky","날렵한 소형 스킬 군 주얼 - 하늘"
"Agile Small Cluster Jewel of the Squall","날렵한 소형 스킬 군 주얼 - 돌풍"
"Agile Small Cluster Jewel of the Starfish","날렵한 소형 스킬 군 주얼 - 불가사리"
"Agile Small Cluster Jewel of the Storm","날렵한 소형 스킬 군 주얼 - 태풍"
"Agile Small Cluster Jewel of the Student","날렵한 소형 스킬 군 주얼 - 학생"
"Agile Small Cluster Jewel of the Tempest","날렵한 소형 스킬 군 주얼 - 폭풍"
"Agile Small Cluster Jewel of the Thunderhead","날렵한 소형 스킬 군 주얼 - 뇌운"
"Agile Small Cluster Jewel of the Walrus","날렵한 소형 스킬 군 주얼 - 바다코끼리"
"Agile Small Cluster Jewel of the Whelpling","날렵한 소형 스킬 군 주얼 - 새끼용"
"Agile Small Cluster Jewel of the Wrestler","날렵한 소형 스킬 군 주얼 - 씨름꾼"
"Agile Small Cluster Jewel of the Yeti","날렵한 소형 스킬 군 주얼 - 설인"
"Agile Small Cluster Jewel","날렵한 소형 스킬 군 주얼"
"Azure Large Cluster Jewel of Banishment","담청색 대형 스킬 군 주얼 - 추방"
"Azure Large Cluster Jewel of Elation","담청색 대형 스킬 군 주얼 - 원기왕성"
"Azure Large Cluster Jewel of Eviction","담청색 대형 스킬 군 주얼 - 퇴거"
"Azure Large Cluster Jewel of Excitement","담청색 대형 스킬 군 주얼 - 흥분"
"Azure Large Cluster Jewel of Joy","담청색 대형 스킬 군 주얼 - 기쁨"
"Azure Large Cluster Jewel of the Bear","담청색 대형 스킬 군 주얼 - 곰"
"Azure Large Cluster Jewel of the Brute","담청색 대형 스킬 군 주얼 - 짐승"
"Azure Large Cluster Jewel of the Cloud","담청색 대형 스킬 군 주얼 - 구름"
"Azure Large Cluster Jewel of the Crystal","담청색 대형 스킬 군 주얼 - 결정"
"Azure Large Cluster Jewel of the Drake","담청색 대형 스킬 군 주얼 - 비룡"
"Azure Large Cluster Jewel of the Flatworm","담청색 대형 스킬 군 주얼 - 편형동물"
"Azure Large Cluster Jewel of the Fox","담청색 대형 스킬 군 주얼 - 여우"
"Azure Large Cluster Jewel of the Inuit","담청색 대형 스킬 군 주얼 - 이누이트"
"Azure Large Cluster Jewel of the Kaleidoscope","담청색 대형 스킬 군 주얼 - 만화경"
"Azure Large Cluster Jewel of the Lizard","담청색 대형 스킬 군 주얼 - 도마뱀"
"Azure Large Cluster Jewel of the Lost","담청색 대형 스킬 군 주얼 - 상실"
"Azure Large Cluster Jewel of the Lynx","담청색 대형 스킬 군 주얼 - 스라소니"
"Azure Large Cluster Jewel of the Meteor","담청색 대형 스킬 군 주얼 - 유성"
"Azure Large Cluster Jewel of the Mongoose","담청색 대형 스킬 군 주얼 - 몽구스"
"Azure Large Cluster Jewel of the Newt","담청색 대형 스킬 군 주얼 - 도롱뇽"
"Azure Large Cluster Jewel of the Penguin","담청색 대형 스킬 군 주얼 - 펭귄"
"Azure Large Cluster Jewel of the Prism","담청색 대형 스킬 군 주얼 - 분광기"
"Azure Large Cluster Jewel of the Prodigy","담청색 대형 스킬 군 주얼 - 영재"
"Azure Large Cluster Jewel of the Pupil","담청색 대형 스킬 군 주얼 - 제자"
"Azure Large Cluster Jewel of the Salamander","담청색 대형 스킬 군 주얼 - 불도마뱀"
"Azure Large Cluster Jewel of the Seal","담청색 대형 스킬 군 주얼 - 봉인"
"Azure Large Cluster Jewel of the Sky","담청색 대형 스킬 군 주얼 - 하늘"
"Azure Large Cluster Jewel of the Squall","담청색 대형 스킬 군 주얼 - 돌풍"
"Azure Large Cluster Jewel of the Storm","담청색 대형 스킬 군 주얼 - 태풍"
"Azure Large Cluster Jewel of the Student","담청색 대형 스킬 군 주얼 - 학생"
"Azure Large Cluster Jewel of the Whelpling","담청색 대형 스킬 군 주얼 - 새끼용"
"Azure Large Cluster Jewel of the Wrestler","담청색 대형 스킬 군 주얼 - 씨름꾼"
"Azure Large Cluster Jewel","담청색 대형 스킬 군 주얼"
"Azure Medium Cluster Jewel of Banishment","담청색 중형 스킬 군 주얼 - 추방"
"Azure Medium Cluster Jewel of Elation","담청색 중형 스킬 군 주얼 - 원기왕성"
"Azure Medium Cluster Jewel of Eviction","담청색 중형 스킬 군 주얼 - 퇴거"
"Azure Medium Cluster Jewel of Excitement","담청색 중형 스킬 군 주얼 - 흥분"
"Azure Medium Cluster Jewel of Joy","담청색 중형 스킬 군 주얼 - 기쁨"
"Azure Medium Cluster Jewel of the Bear","담청색 중형 스킬 군 주얼 - 곰"
"Azure Medium Cluster Jewel of the Brute","담청색 중형 스킬 군 주얼 - 짐승"
"Azure Medium Cluster Jewel of the Cloud","담청색 중형 스킬 군 주얼 - 구름"
"Azure Medium Cluster Jewel of the Crystal","담청색 중형 스킬 군 주얼 - 결정"
"Azure Medium Cluster Jewel of the Drake","담청색 중형 스킬 군 주얼 - 비룡"
"Azure Medium Cluster Jewel of the Flatworm","담청색 중형 스킬 군 주얼 - 편형동물"
"Azure Medium Cluster Jewel of the Fox","담청색 중형 스킬 군 주얼 - 여우"
"Azure Medium Cluster Jewel of the Inuit","담청색 중형 스킬 군 주얼 - 이누이트"
"Azure Medium Cluster Jewel of the Kaleidoscope","담청색 중형 스킬 군 주얼 - 만화경"
"Azure Medium Cluster Jewel of the Lizard","담청색 중형 스킬 군 주얼 - 도마뱀"
"Azure Medium Cluster Jewel of the Lost","담청색 중형 스킬 군 주얼 - 상실"
"Azure Medium Cluster Jewel of the Lynx","담청색 중형 스킬 군 주얼 - 스라소니"
"Azure Medium Cluster Jewel of the Meteor","담청색 중형 스킬 군 주얼 - 유성"
"Azure Medium Cluster Jewel of the Mongoose","담청색 중형 스킬 군 주얼 - 몽구스"
