"Cast On Critical Strike's Trigger: Vaal Earthquake","치명타 시 발동: 바알 지진"
"Cast On Critical Strike's Trigger: Consecrated Path","치명타 시 발동: 축성의 진격"
"Cast On Critical Strike's Trigger: Smite","치명타 시 발동: 징벌"
"Cast On Critical Strike's Trigger: Scourge Arrow","치명타 시 발동: 재앙의 화살"
"Cast On Critical Strike's Trigger: Toxic Rain","치명타 시 발동: 맹독성 비"
"Cast On Critical Strike's Trigger: Lancing Steel","치명타 시 발동: 강철 관통"
"Cast On Critical Strike's Trigger: Shattering Steel","치명타 시 발동: 강철 파편"
"Cast On Critical Strike's Trigger: Bladestorm","치명타 시 발동: 칼날 폭풍"
"Cast On Critical Strike's Trigger: Perforate","치명타 시 발동: 천공"
"Cast On Critical Strike's Trigger: Chain Hook","치명타 시 발동: 사슬 갈고리"
"Cast On Critical Strike's Trigger: Cobra Lash","치명타 시 발동: 코브라 채찍"
"Cast On Critical Strike's Trigger: Pestilent Strike","치명타 시 발동: 전염성 일격"
"Cast On Critical Strike's Trigger: Venom Gyre","치명타 시 발동: 독액 선회"
"Cast On Critical Strike's Trigger: Ensnaring Arrow","치명타 시 발동: 올가미 화살"
"Cast On Critical Strike's Trigger: Kinetic Bolt","치명타 시 발동: 역학 투사체"
"Cast On Critical Strike's Trigger: Earthshatter","치명타 시 발동: 지면 분쇄"
"Cast On Critical Strike's Trigger: Splitting Steel","치명타 시 발동: 강철 분할"
"Cast On Critical Strike's Trigger: Rage Vortex","치명타 시 발동: 격노 소용돌이"
"Cast On Critical Strike's Trigger: Spectral Helix","치명타 시 발동: 영체 나선"
"Cast On Critical Strike's Trigger: Storm Rain","치명타 시 발동: 폭풍우"
"Cast On Critical Strike's Trigger: Shield Crush","치명타 시 발동: 방패 타쇄"
"Cast On Critical Strike's Trigger: Boneshatter","치명타 시 발동: 뼈 박살"
"Cast On Critical Strike's Trigger: Explosive Concoction","치명타 시 발동: 폭발성 혼합물"
"Cast On Critical Strike's Trigger: Poisonous Concoction","치명타 시 발동: 독성 혼합물"
"Cast On Critical Strike's Trigger: Volcanic Fissure","치명타 시 발동: 화산 균열"
"Cast On Critical Strike's Trigger: Vaal Flicker Strike","치명타 시 발동: 바알 점멸 타격"
"Cast On Critical Strike's Trigger: Vaal Molten Strike","치명타 시 발동: 바알 용암 타격"
"Cast On Critical Strike's Trigger: Vaal Cleave","치명타 시 발동: 바알 회전베기"
"Cast On Critical Strike's Trigger: Vaal Volcanic Fissure","치명타 시 발동: 바알 화산 균열"
"Cast On Critical Strike's Trigger: Vaal Caustic Arrow","치명타 시 발동: 바알 부식성 화살"
"Cast On Critical Strike's Trigger: Vaal Venom Gyre","치명타 시 발동: 바알 독액 선회"
"Cast On Critical Strike's Trigger: Vaal Smite","치명타 시 발동: 바알 징벌"
"Cast On Critical Strike's Trigger: Vaal Blade Flurry","치명타 시 발동: 바알 질풍의 칼날"
"Cast On Critical Strike's Trigger: Vaal Lightning Arrow","치명타 시 발동: 바알 번개 화살"
"Cast On Critical Strike's Trigger: Vaal Ice Shot","치명타 시 발동: 바알 얼음 화살"
"Cast On Critical Strike's Trigger: Vaal Split Arrow","치명타 시 발동: 바알 분할 화살"
"Cast On Critical Strike's Trigger: Snipe","치명타 시 발동: 저격"

"Awakened Cast On Critical Strike's Trigger: Spectral Shield Throw","각성한 치명타 시 발동: 환영 방패 투척"
"Awakened Cast On Critical Strike's Trigger: Leap Slam","각성한 치명타 시 발동: 도약 강타"
"Awakened Cast On Critical Strike's Trigger: Charged Dash","각성한 치명타 시 발동: 충전 질주"
"Awakened Cast On Critical Strike's Trigger: Blade Flurry","각성한 치명타 시 발동: 질풍의 칼날"
"Awakened Cast On Critical Strike's Trigger: Sweep","각성한 치명타 시 발동: 휩쓸기"
"Awakened Cast On Critical Strike's Trigger: Ground Slam","각성한 치명타 시 발동: 대지 강타"
"Awakened Cast On Critical Strike's Trigger: Cleave","각성한 치명타 시 발동: 회전베기"
"Awakened Cast On Critical Strike's Trigger: Shield Charge","각성한 치명타 시 발동: 방패 돌진"
"Awakened Cast On Critical Strike's Trigger: Double Strike","각성한 치명타 시 발동: 이중 타격"
"Awakened Cast On Critical Strike's Trigger: Lacerate","각성한 치명타 시 발동: 피부 찢기"
"Awakened Cast On Critical Strike's Trigger: Elemental Hit","각성한 치명타 시 발동: 원소의 일격"
"Awakened Cast On Critical Strike's Trigger: Dual Strike","각성한 치명타 시 발동: 쌍수 타격"
"Awakened Cast On Critical Strike's Trigger: Whirling Blades","각성한 치명타 시 발동: 칼날 선회"
"Awakened Cast On Critical Strike's Trigger: Frenzy","각성한 치명타 시 발동: 격분"
"Awakened Cast On Critical Strike's Trigger: Snipe","각성한 치명타 시 발동: 저격"
"Awakened Cast On Critical Strike's Trigger: Caustic Arrow","각성한 치명타 시 발동: 부식성 화살"
"Awakened Cast On Critical Strike's Trigger: Ice Shot","각성한 치명타 시 발동: 얼음 화살"
"Awakened Cast On Critical Strike's Trigger: Static Strike","각성한 치명타 시 발동: 정전기 타격"
"Awakened Cast On Critical Strike's Trigger: Split Arrow","각성한 치명타 시 발동: 분할 화살"
"Awakened Cast On Critical Strike's Trigger: Flicker Strike","각성한 치명타 시 발동: 점멸 타격"
"Awakened Cast On Critical Strike's Trigger: Infernal Blow","각성한 치명타 시 발동: 지옥불 맹타"
"Awakened Cast On Critical Strike's Trigger: Glacial Hammer","각성한 치명타 시 발동: 빙하 망치"
"Awakened Cast On Critical Strike's Trigger: Viper Strike","각성한 치명타 시 발동: 맹독 타격"
"Awakened Cast On Critical Strike's Trigger: Explosive Arrow","각성한 치명타 시 발동: 폭발 화살"
"Awakened Cast On Critical Strike's Trigger: Riposte","각성한 치명타 시 발동: 반격"
"Awakened Cast On Critical Strike's Trigger: Vengeance","각성한 치명타 시 발동: 복수"
"Awakened Cast On Critical Strike's Trigger: Reckoning","각성한 치명타 시 발동: 역습"
"Awakened Cast On Critical Strike's Trigger: Heavy Strike","각성한 치명타 시 발동: 묵직한 타격"
"Awakened Cast On Critical Strike's Trigger: Dominating Blow","각성한 치명타 시 발동: 지배의 맹타"
"Awakened Cast On Critical Strike's Trigger: Rain of Arrows","각성한 치명타 시 발동: 화살비"
"Awakened Cast On Critical Strike's Trigger: Lightning Strike","각성한 치명타 시 발동: 번개 타격"
"Awakened Cast On Critical Strike's Trigger: Power Siphon","각성한 치명타 시 발동: 권능 착취"
"Awakened Cast On Critical Strike's Trigger: Puncture","각성한 치명타 시 발동: 관통상"
"Awakened Cast On Critical Strike's Trigger: Lightning Arrow","각성한 치명타 시 발동: 번개 화살"
"Awakened Cast On Critical Strike's Trigger: Burning Arrow","각성한 치명타 시 발동: 불타는 화살"
"Awakened Cast On Critical Strike's Trigger: Cyclone","각성한 치명타 시 발동: 회오리바람"
"Awakened Cast On Critical Strike's Trigger: Reave","각성한 치명타 시 발동: 약탈"
"Awakened Cast On Critical Strike's Trigger: Spectral Throw","각성한 치명타 시 발동: 환영 무기 투척"
"Awakened Cast On Critical Strike's Trigger: Barrage","각성한 치명타 시 발동: 연발 사격"
"Awakened Cast On Critical Strike's Trigger: Vaal Burning Arrow","각성한 치명타 시 발동: 바알 불타는 화살"
"Awakened Cast On Critical Strike's Trigger: Vaal Power Siphon","각성한 치명타 시 발동: 바알 권능 착취"
"Awakened Cast On Critical Strike's Trigger: Vaal Cyclone","각성한 치명타 시 발동: 바알 회오리바람"
"Awakened Cast On Critical Strike's Trigger: Vaal Ground Slam","각성한 치명타 시 발동: 바알 대지 강타"
"Awakened Cast On Critical Strike's Trigger: Vaal Rain of Arrows","각성한 치명타 시 발동: 바알 화살비"
"Awakened Cast On Critical Strike's Trigger: Vaal Spectral Throw","각성한 치명타 시 발동: 바알 환영 무기 투척"
"Awakened Cast On Critical Strike's Trigger: Vaal Lightning Strike","각성한 치명타 시 발동: 바알 번개 타격"
"Awakened Cast On Critical Strike's Trigger: Vaal Double Strike","각성한 치명타 시 발동: 바알 이중 타격"
"Awakened Cast On Critical Strike's Trigger: Vaal Glacial Hammer","각성한 치명타 시 발동: 바알 빙하 망치"
"Awakened Cast On Critical Strike's Trigger: Vaal Reave","각성한 치명타 시 발동: 바알 약탈"
"Awakened Cast On Critical Strike's Trigger: Molten Strike","각성한 치명타 시 발동: 용암 타격"
"Awakened Cast On Critical Strike's Trigger: Tornado Shot","각성한 치명타 시 발동: 회오리 사격"
"Awakened Cast On Critical Strike's Trigger: Mirror Arrow","각성한 치명타 시 발동: 거울 화살"
"Awakened Cast On Critical Strike's Trigger: Blink Arrow","각성한 치명타 시 발동: 점멸 화살"
"Awakened Cast On Critical Strike's Trigger: Kinetic Blast","각성한 치명타 시 발동: 역학 폭발"
"Awakened Cast On Critical Strike's Trigger: Ice Crash","각성한 치명타 시 발동: 얼음 충격"
"Awakened Cast On Critical Strike's Trigger: Frost Blades","각성한 치명타 시 발동: 서리 칼날"
"Awakened Cast On Critical Strike's Trigger: Vigilant Strike","각성한 치명타 시 발동: 경계 타격"
"Awakened Cast On Critical Strike's Trigger: Wild Strike","각성한 치명타 시 발동: 사나운 타격"
"Awakened Cast On Critical Strike's Trigger: Galvanic Arrow","각성한 치명타 시 발동: 충격 화살"
"Awakened Cast On Critical Strike's Trigger: Blast Rain","각성한 치명타 시 발동: 폭발 화살비"
"Awakened Cast On Critical Strike's Trigger: Earthquake","각성한 치명타 시 발동: 지진"
"Awakened Cast On Critical Strike's Trigger: Sunder","각성한 치명타 시 발동: 산산조각"
"Awakened Cast On Critical Strike's Trigger: Tectonic Slam","각성한 치명타 시 발동: 지층 강타"
"Awakened Cast On Critical Strike's Trigger: Vaal Earthquake","각성한 치명타 시 발동: 바알 지진"
"Awakened Cast On Critical Strike's Trigger: Consecrated Path","각성한 치명타 시 발동: 축성의 진격"
"Awakened Cast On Critical Strike's Trigger: Smite","각성한 치명타 시 발동: 징벌"
"Awakened Cast On Critical Strike's Trigger: Scourge Arrow","각성한 치명타 시 발동: 재앙의 화살"
"Awakened Cast On Critical Strike's Trigger: Toxic Rain","각성한 치명타 시 발동: 맹독성 비"
"Awakened Cast On Critical Strike's Trigger: Lancing Steel","각성한 치명타 시 발동: 강철 관통"
"Awakened Cast On Critical Strike's Trigger: Shattering Steel","각성한 치명타 시 발동: 강철 파편"
"Awakened Cast On Critical Strike's Trigger: Bladestorm","각성한 치명타 시 발동: 칼날 폭풍"
"Awakened Cast On Critical Strike's Trigger: Perforate","각성한 치명타 시 발동: 천공"
"Awakened Cast On Critical Strike's Trigger: Chain Hook","각성한 치명타 시 발동: 사슬 갈고리"
"Awakened Cast On Critical Strike's Trigger: Cobra Lash","각성한 치명타 시 발동: 코브라 채찍"
"Awakened Cast On Critical Strike's Trigger: Pestilent Strike","각성한 치명타 시 발동: 전염성 일격"
"Awakened Cast On Critical Strike's Trigger: Venom Gyre","각성한 치명타 시 발동: 독액 선회"
"Awakened Cast On Critical Strike's Trigger: Ensnaring Arrow","각성한 치명타 시 발동: 올가미 화살"
"Awakened Cast On Critical Strike's Trigger: Kinetic Bolt","각성한 치명타 시 발동: 역학 투사체"
"Awakened Cast On Critical Strike's Trigger: Earthshatter","각성한 치명타 시 발동: 지면 분쇄"
"Awakened Cast On Critical Strike's Trigger: Splitting Steel","각성한 치명타 시 발동: 강철 분할"
"Awakened Cast On Critical Strike's Trigger: Rage Vortex","각성한 치명타 시 발동: 격노 소용돌이"
"Awakened Cast On Critical Strike's Trigger: Spectral Helix","각성한 치명타 시 발동: 영체 나선"
"Awakened Cast On Critical Strike's Trigger: Storm Rain","각성한 치명타 시 발동: 폭풍우"
"Awakened Cast On Critical Strike's Trigger: Shield Crush","각성한 치명타 시 발동: 방패 타쇄"
"Awakened Cast On Critical Strike's Trigger: Boneshatter","각성한 치명타 시 발동: 뼈 박살"
"Awakened Cast On Critical Strike's Trigger: Explosive Concoction","각성한 치명타 시 발동: 폭발성 혼합물"
"Awakened Cast On Critical Strike's Trigger: Poisonous Concoction","각성한 치명타 시 발동: 독성 혼합물"
"Awakened Cast On Critical Strike's Trigger: Volcanic Fissure","각성한 치명타 시 발동: 화산 균열"
"Awakened Cast On Critical Strike's Trigger: Vaal Flicker Strike","각성한 치명타 시 발동: 바알 점멸 타격"
"Awakened Cast On Critical Strike's Trigger: Vaal Molten Strike","각성한 치명타 시 발동: 바알 용암 타격"
"Awakened Cast On Critical Strike's Trigger: Vaal Cleave","각성한 치명타 시 발동: 바알 회전베기"
"Awakened Cast On Critical Strike's Trigger: Vaal Volcanic Fissure","각성한 치명타 시 발동: 바알 화산 균열"
"Awakened Cast On Critical Strike's Trigger: Vaal Caustic Arrow","각성한 치명타 시 발동: 바알 부식성 화살"
"Awakened Cast On Critical Strike's Trigger: Vaal Venom Gyre","각성한 치명타 시 발동: 바알 독액 선회"
"Awakened Cast On Critical Strike's Trigger: Vaal Smite","각성한 치명타 시 발동: 바알 징벌"
"Awakened Cast On Critical Strike's Trigger: Vaal Blade Flurry","각성한 치명타 시 발동: 바알 질풍의 칼날"
"Awakened Cast On Critical Strike's Trigger: Vaal Lightning Arrow","각성한 치명타 시 발동: 바알 번개 화살"
"Awakened Cast On Critical Strike's Trigger: Vaal Ice Shot","각성한 치명타 시 발동: 바알 얼음 화살"
"Awakened Cast On Critical Strike's Trigger: Vaal Split Arrow","각성한 치명타 시 발동: 바알 분할 화살"
"Awakened Cast On Critical Strike's Trigger: Snipe","각성한 치명타 시 발동: 저격"

"Fireball (Cast when Damage Taken):","화염구^xFF9922(피격 시 시전)^x5CF0BB:"
"Ice Nova (Cast when Damage Taken):","얼음 폭발^xFF9922(피격 시 시전)^x5CF0BB:"
"Immortal Call (Cast when Damage Taken):","불멸의 외침^xFF9922(피격 시 시전)^x5CF0BB:"
"Cold Snap (Cast when Damage Taken):","한파^xFF9922(피격 시 시전)^x5CF0BB:"
"Raise Zombie (Cast when Damage Taken):","좀비 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Detonate Dead (Cast when Damage Taken):","시체 폭발^xFF9922(피격 시 시전)^x5CF0BB:"
"Volatile Dead (Cast when Damage Taken):","시체 불덩이^xFF9922(피격 시 시전)^x5CF0BB:"
"Unearth (Cast when Damage Taken):","발굴^xFF9922(피격 시 시전)^x5CF0BB:"
"Creeping Frost (Cast when Damage Taken):","엄습하는 서리^xFF9922(피격 시 시전)^x5CF0BB:"
"Blood Rage (Cast when Damage Taken):","피의 격노^xFF9922(피격 시 시전)^x5CF0BB:"
"Righteous Fire (Cast when Damage Taken):","정의의 화염^xFF9922(피격 시 시전)^x5CF0BB:"
"Discharge (Cast when Damage Taken):","방출^xFF9922(피격 시 시전)^x5CF0BB:"
"Portal (Cast when Damage Taken):","포탈^xFF9922(피격 시 시전)^x5CF0BB:"
"Spark (Cast when Damage Taken):","전기불꽃^xFF9922(피격 시 시전)^x5CF0BB:"
"Ice Spear (Cast when Damage Taken):","얼음 창^xFF9922(피격 시 시전)^x5CF0BB:"
"Raise Spectre (Cast when Damage Taken):","망령 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Frost Wall (Cast when Damage Taken):","서리 방벽^xFF9922(피격 시 시전)^x5CF0BB:"
"Freezing Pulse (Cast when Damage Taken):","동결 파동^xFF9922(피격 시 시전)^x5CF0BB:"
"Shock Nova (Cast when Damage Taken):","충격 폭발^xFF9922(피격 시 시전)^x5CF0BB:"
"Phase Run (Cast when Damage Taken):","위상 질주^xFF9922(피격 시 시전)^x5CF0BB:"
"Temporal Chains (Cast when Damage Taken):","시간의 사슬^xFF9922(피격 시 시전)^x5CF0BB:"
"Elemental Weakness (Cast when Damage Taken):","원소 약화^xFF9922(피격 시 시전)^x5CF0BB:"
"Warlord's Mark (Cast when Damage Taken):","전쟁군주의 징표^xFF9922(피격 시 시전)^x5CF0BB:"
"Punishment (Cast when Damage Taken):","응징^xFF9922(피격 시 시전)^x5CF0BB:"
"Enfeeble (Cast when Damage Taken):","쇠약화^xFF9922(피격 시 시전)^x5CF0BB:"
"Assassin's Mark (Cast when Damage Taken):","암살자의 징표^xFF9922(피격 시 시전)^x5CF0BB:"
"Sniper's Mark (Cast when Damage Taken):","저격수의 징표^xFF9922(피격 시 시전)^x5CF0BB:"
"Despair (Cast when Damage Taken):","절망^xFF9922(피격 시 시전)^x5CF0BB:"
"Lightning Warp (Cast when Damage Taken):","번개 차원 이동^xFF9922(피격 시 시전)^x5CF0BB:"
"Summon Skeletons (Cast when Damage Taken):","해골 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Firestorm (Cast when Damage Taken):","화염 폭풍^xFF9922(피격 시 시전)^x5CF0BB:"
"Molten Shell (Cast when Damage Taken):","용암 방패^xFF9922(피격 시 시전)^x5CF0BB:"
"Arc (Cast when Damage Taken):","연쇄 번개^xFF9922(피격 시 시전)^x5CF0BB:"
"Ethereal Knives (Cast when Damage Taken):","천상의 단도^xFF9922(피격 시 시전)^x5CF0BB:"
"Flammability (Cast when Damage Taken):","인화성^xFF9922(피격 시 시전)^x5CF0BB:"
"Frostbite (Cast when Damage Taken):","동상^xFF9922(피격 시 시전)^x5CF0BB:"
"Conductivity (Cast when Damage Taken):","전도성^xFF9922(피격 시 시전)^x5CF0BB:"
"Animate Guardian (Cast when Damage Taken):","수호자 기동^xFF9922(피격 시 시전)^x5CF0BB:"
"Animate Weapon (Cast when Damage Taken):","무기 기동^xFF9922(피격 시 시전)^x5CF0BB:"
"Storm Call (Cast when Damage Taken):","폭풍 부름^xFF9922(피격 시 시전)^x5CF0BB:"
"Ball Lightning (Cast when Damage Taken):","구형 번개^xFF9922(피격 시 시전)^x5CF0BB:"
"Summon Raging Spirit (Cast when Damage Taken):","격노의 유령 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Flame Surge (Cast when Damage Taken):","화염 쇄도^xFF9922(피격 시 시전)^x5CF0BB:"
"Desecrate (Cast when Damage Taken):","모독^xFF9922(피격 시 시전)^x5CF0BB:"
"Flesh Offering (Cast when Damage Taken):","살점 공물^xFF9922(피격 시 시전)^x5CF0BB:"
"Bone Offering (Cast when Damage Taken):","뼈 공물^xFF9922(피격 시 시전)^x5CF0BB:"
"Spirit Offering (Cast when Damage Taken):","영혼 공물^xFF9922(피격 시 시전)^x5CF0BB:"
"Glacial Cascade (Cast when Damage Taken):","빙하 폭포^xFF9922(피격 시 시전)^x5CF0BB:"
"Convocation (Cast when Damage Taken):","소집^xFF9922(피격 시 시전)^x5CF0BB:"
"Poacher's Mark (Cast when Damage Taken):","밀렵꾼의 징표^xFF9922(피격 시 시전)^x5CF0BB:"
"Summon Chaos Golem (Cast when Damage Taken):","카오스 골렘 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Summon Ice Golem (Cast when Damage Taken):","얼음 골렘 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Summon Flame Golem (Cast when Damage Taken):","화염 골렘 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Summon Lightning Golem (Cast when Damage Taken):","번개 골렘 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Detonate Mines (Cast when Damage Taken):","지뢰 폭발^xFF9922(피격 시 시전)^x5CF0BB:"
"Flame Dash (Cast when Damage Taken):","화염 질주^xFF9922(피격 시 시전)^x5CF0BB:"
"Rolling Magma (Cast when Damage Taken):","몰려오는 마그마^xFF9922(피격 시 시전)^x5CF0BB:"
"Bladefall (Cast when Damage Taken):","칼날비^xFF9922(피격 시 시전)^x5CF0BB:"
"Blade Vortex (Cast when Damage Taken):","칼날 소용돌이^xFF9922(피격 시 시전)^x5CF0BB:"
"Frost Bomb (Cast when Damage Taken):","서리 폭탄^xFF9922(피격 시 시전)^x5CF0BB:"
"Orb of Storms (Cast when Damage Taken):","폭풍 보주^xFF9922(피격 시 시전)^x5CF0BB:"
"Summon Stone Golem (Cast when Damage Taken):","돌 골렘 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Contagion (Cast when Damage Taken):","전염^xFF9922(피격 시 시전)^x5CF0BB:"
"Essence Drain (Cast when Damage Taken):","정수 흡수^xFF9922(피격 시 시전)^x5CF0BB:"
"Frostbolt (Cast when Damage Taken):","서리 구체^xFF9922(피격 시 시전)^x5CF0BB:"
"Vortex (Cast when Damage Taken):","소용돌이^xFF9922(피격 시 시전)^x5CF0BB:"
"Dark Pact (Cast when Damage Taken):","어둠의 서약^xFF9922(피격 시 시전)^x5CF0BB:"
"Cremation (Cast when Damage Taken):","시체 소각^xFF9922(피격 시 시전)^x5CF0BB:"
"Bodyswap (Cast when Damage Taken):","신체 전환^xFF9922(피격 시 시전)^x5CF0BB:"
"Vulnerability (Cast when Damage Taken):","취약성^xFF9922(피격 시 시전)^x5CF0BB:"
"Summon Holy Relic (Cast when Damage Taken):","신성한 유물 소환^xFF9922(피격 시 시전)^x5CF0BB:"
"Storm Brand (Cast when Damage Taken):","폭풍의 낙인^xFF9922(피격 시 시전)^x5CF0BB:"
"Armageddon Brand (Cast when Damage Taken):","종말의 낙인^xFF9922(피격 시 시전)^x5CF0BB:"
"Brand Recall (Cast when Damage Taken):","낙인 소환^xFF9922(피격 시 시전)^x5CF0BB:"
